email_thread_id,mailbox,channel_type,received_date,sender_domain_type,region,brand,product_category,sku_id,batch_lot_id,retailer_name,order_id,promotion_code,thread_length_messages,days_since_first_message,avg_response_latency_hours,max_response_latency_hours,sender_message_count_90d,attachment_count,attachment_size_mb_total,cc_recipient_count,reply_all_flag,sentiment_score,negative_word_count,urgency_keyword_count,taste_keyword_flag,packaging_keyword_flag,shelf_life_keyword_flag,allergen_keyword_flag,availability_keyword_flag,topic_primary,prior_complaints_count_sku_90d,prior_escalations_count_retailer_12m,batch_quality_deviation_flag,sku_recent_quality_hold_flag,retailer_tier,consumer_loyalty_tier,assigned_team,current_status,resolution_time_hours,resolution_touches_count,commercial_credit_issued_usd,escalated_flag,escalation_within_48h,hours_to_critical_event_or_censor
LUM-EML-000067,Trade/Retailer,Retailer Inquiry,2025-10-22,Retailer Corporate,APAC,GoldenCrust Bakery,Pastry - Ambient Cake,SKU-29861,LOT-995305,GreenBasket,ORD-9341396,,3,4.9,21.8,35.1,2,0,0.0,3,N,-0.772,1,1,N,Y,N,N,N,Packaging Defect,2,6,N,N,Gold,N/A,Trade Marketing & Key Accounts,Escalated,,5,0.0,Y,0,52.0
LUM-EML-000068,Consumer Care,Consumer Complaint,2026-05-22,Consumer/Personal,North America,GoldenCrust Bakery,Pastry - Ambient Cake,SKU-21362,LOT-918431,Not Applicable (Consumer),,,3,1.0,1.9,4.8,2,0,0.0,3,N,-0.603,1,1,N,Y,N,N,N,Packaging Defect,2,0,N,N,N/A,New,Consumer Care Team,In Progress,,5,0.0,N,0,56.0
LUM-EML-000069,Supplier Relations,Supplier Notification,2026-04-20,Supplier Corporate,North America,CitrusPeak,Juice,SKU-79366,LOT-390963,Not Applicable (Supplier),,PROMO-369,3,4.7,27.8,51.2,2,0,0.0,3,N,-0.605,1,1,N,Y,N,N,N,Packaging Defect,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Resolved,8.8,5,0.0,N,1,48.0
LUM-EML-000070,Consumer Care,Consumer Complaint,2026-06-16,Consumer/Personal,Central Europe,PureWave,Functional Water,SKU-66692,LOT-518946,Not Applicable (Consumer),,,3,9.3,19.1,36.3,2,0,0.0,3,N,-0.796,1,1,N,N,Y,N,N,Shelf-Life,2,0,N,N,N/A,New,Consumer Care Team,Resolved,32.4,5,0.0,N,0,54.8
LUM-EML-000071,Quality & Food Safety,Internal Escalation,2026-02-05,Internal,North America,PureWave,Functional Water,SKU-79200,LOT-267915,Not Applicable (Internal),,,3,6.9,37.6,48.6,2,0,0.0,3,N,-0.687,1,1,Y,N,N,N,N,Delivery/Logistics,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Resolved,34.1,5,0.0,N,0,52.9
LUM-EML-000072,Consumer Care,Consumer Complaint,2026-07-18,Consumer/Personal,APAC,MorningRise Pastry,Pastry - Croissant,SKU-87758,LOT-779573,Not Applicable (Consumer),,,3,8.3,14.5,26.8,2,0,0.0,3,N,0.369,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,New,Consumer Care Team,Resolved,6.5,5,0.0,N,0,62.9
LUM-EML-000073,Supplier Relations,Supplier Notification,2026-07-03,Supplier Corporate,APAC,MorningRise Pastry,Pastry - Croissant,SKU-84611,LOT-170628,Not Applicable (Supplier),,PROMO-145,3,3.4,16.8,29.6,2,0,0.0,3,N,0.133,1,1,N,N,N,N,Y,Pricing/Promotion,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Open,,5,0.0,N,0,63.5
LUM-EML-000074,Trade/Retailer,Retailer Inquiry,2026-07-07,Retailer Corporate,North America,GoldenCrust Bakery,Pastry - Ambient Cake,SKU-82442,LOT-159587,ValueStop,ORD-2479265,,3,1.6,0.8,1.9,2,0,0.0,3,N,0.023,1,1,N,N,N,N,N,Delivery/Logistics,2,6,N,N,Gold,N/A,Trade Marketing & Key Accounts,In Progress,,5,0.0,N,0,78.1
LUM-EML-000075,Consumer Care,Consumer Complaint,2025-10-20,Consumer/Personal,Western Europe,AquaLuna,Functional Water,SKU-92300,LOT-736406,Not Applicable (Consumer),,,3,0.6,15.1,19.4,2,0,0.0,3,N,0.333,1,1,N,Y,N,N,N,Packaging Defect,2,0,N,N,N/A,Returning,Consumer Care Team,Resolved,84.3,5,0.0,N,0,64.8
LUM-EML-000076,Quality & Food Safety,Internal Escalation,2025-10-04,Retailer Corporate,Western Europe,BerryBurst,Juice,SKU-99703,LOT-647729,Not Applicable (Internal),,,3,1.7,13.8,29.1,2,0,0.0,3,Y,-0.225,1,1,N,N,N,N,N,General Inquiry,2,0,N,Y,N/A,N/A,Quality Assurance & Food Safety,Resolved,25.3,5,0.0,N,0,49.0
LUM-EML-000077,Supplier Relations,Supplier Notification,2026-05-31,Supplier Corporate,APAC,AquaLuna,Functional Water,SKU-27374,LOT-218033,Not Applicable (Supplier),,,3,6.4,7.1,15.9,2,0,0.0,3,N,0.037,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Open,,5,0.0,N,0,54.9
LUM-EML-000078,Supplier Relations,Supplier Notification,2025-12-11,Supplier Corporate,APAC,PureWave,Still Beverage,SKU-86409,LOT-299025,Not Applicable (Supplier),,,3,2.8,31.9,70.9,2,0,0.0,3,N,-0.049,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Closed,24.8,5,0.0,N,0,62.0
LUM-EML-000079,Trade/Retailer,Retailer Inquiry,2026-01-05,Retailer Corporate,North America,AquaLuna,Functional Water,SKU-56352,LOT-726240,FreshCo Retail,ORD-3276177,,3,11.3,5.5,14.2,2,0,0.0,3,N,-0.244,1,1,N,N,N,N,N,General Inquiry,2,6,N,N,Platinum,N/A,Trade Marketing & Key Accounts,Resolved,13.1,5,0.0,N,0,52.4
LUM-EML-000080,Consumer Care,Consumer Complaint,2025-12-18,Consumer/Personal,APAC,BerryBurst,Juice,SKU-24083,LOT-835132,Not Applicable (Consumer),,,3,3.0,19.2,37.6,2,0,0.0,3,N,0.247,1,1,N,Y,N,N,N,Packaging Defect,2,0,N,N,N/A,New,Consumer Care Team,In Progress,,5,0.0,N,0,55.0
LUM-EML-000081,Consumer Care,Consumer Complaint,2025-12-31,Consumer/Personal,Central Europe,GoldenCrust Bakery,Pastry - Ambient Cake,SKU-31501,LOT-309439,Not Applicable (Consumer),,,3,5.2,24.5,39.7,2,0,0.0,3,N,-0.133,1,1,N,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,VIP,Consumer Care Team,Resolved,70.3,5,0.0,Y,1,44.6
LUM-EML-000082,Supplier Relations,Supplier Notification,2026-06-28,Supplier Corporate,Western Europe,MorningRise Pastry,Pastry - Croissant,SKU-60437,LOT-779257,Not Applicable (Supplier),,PROMO-292,3,6.3,42.6,68.1,2,0,0.0,3,N,-0.809,1,1,Y,N,N,N,N,Delivery/Logistics,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Open,,5,0.0,N,0,62.0
LUM-EML-000083,Trade/Retailer,Retailer Inquiry,2026-02-20,Retailer Corporate,Western Europe,CitrusPeak,Sparkling Beverage,SKU-75529,LOT-634094,FreshCo Retail,ORD-7752959,PROMO-831,3,2.7,1.6,2.3,2,0,0.0,3,Y,0.462,1,1,Y,N,N,N,N,Taste/Flavor,2,6,N,N,Silver,N/A,Trade Marketing & Key Accounts,Resolved,16.7,5,0.0,N,0,56.1
LUM-EML-000084,Consumer Care,Consumer Complaint,2026-06-07,Consumer/Personal,Latin America,AquaLuna,Still Beverage,SKU-48009,LOT-853077,Not Applicable (Consumer),,,3,1.5,21.6,30.8,2,0,0.0,3,N,,1,1,N,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,Returning,Consumer Care Team,Resolved,64.0,5,0.0,N,0,69.7
LUM-EML-000085,Supplier Relations,Supplier Notification,2025-12-27,Supplier Corporate,North America,MorningRise Pastry,Pastry - Cookie,SKU-53215,LOT-504989,Not Applicable (Supplier),,PROMO-481,3,1.4,29.3,65.0,2,0,0.0,3,N,0.115,1,1,N,Y,N,N,N,Packaging Defect,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Resolved,17.0,5,0.0,N,0,49.0
LUM-EML-000086,Trade/Retailer,Retailer Inquiry,2026-04-18,Retailer Corporate,Western Europe,MorningRise Pastry,Pastry - Croissant,SKU-72515,LOT-290333,FreshCo Retail,ORD-6971567,,3,2.9,10.7,13.2,2,0,0.0,3,N,0.275,1,1,N,N,Y,N,N,Shelf-Life,2,6,N,N,Bronze,N/A,Trade Marketing & Key Accounts,Resolved,13.0,5,0.0,N,0,72.4
LUM-EML-000087,Trade/Retailer,Retailer Inquiry,2026-08-04,Retailer Corporate,North America,MorningRise Pastry,Pastry - Seasonal Specialty,SKU-73221,LOT-489918,GreenBasket,ORD-7947558,,3,3.3,18.4,,2,0,0.0,3,N,0.262,1,1,N,N,N,N,Y,Availability/Stock,2,6,N,N,Platinum,N/A,Trade Marketing & Key Accounts,In Progress,,5,0.0,Y,1,48.0
LUM-EML-000088,Consumer Care,Consumer Complaint,2026-07-25,Consumer/Personal,Western Europe,MorningRise Pastry,Pastry - Croissant,SKU-78443,LOT-731238,Not Applicable (Consumer),,PROMO-690,3,3.2,18.8,47.8,2,0,0.0,3,N,-0.191,1,1,Y,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,New,Consumer Care Team,Resolved,29.4,5,0.0,Y,1,48.0
LUM-EML-000089,Trade/Retailer,Retailer Inquiry,2026-01-22,Retailer Corporate,Latin America,CitrusPeak,Juice,SKU-75130,LOT-757725,GreenBasket,ORD-2586904,,3,0.8,26.3,65.9,2,0,0.0,3,N,-0.077,1,1,N,N,N,N,N,Delivery/Logistics,2,6,N,N,Platinum,N/A,Trade Marketing & Key Accounts,In Progress,,5,0.0,N,0,49.0
LUM-EML-000090,Consumer Care,Consumer Complaint,2026-01-25,Consumer/Personal,Latin America,PureWave,Still Beverage,SKU-76084,LOT-286091,Not Applicable (Consumer),,,3,0.3,13.1,25.7,2,0,0.0,3,N,-0.469,1,1,N,N,Y,N,N,Shelf-Life,2,0,N,N,N/A,New,Consumer Care Team,In Progress,,5,0.0,N,0,49.0
LUM-EML-000091,Consumer Care,Consumer Complaint,2026-08-10,Consumer/Personal,North America,PureWave,Functional Water,SKU-30709,LOT-425964,Not Applicable (Consumer),,,3,4.5,6.4,16.4,2,0,0.0,3,Y,-0.2,1,1,Y,N,N,N,N,Taste/Flavor,2,0,Y,N,N/A,Returning,Consumer Care Team,Resolved,9.3,5,0.0,N,0,64.8
LUM-EML-000092,Supplier Relations,Supplier Notification,2025-10-15,Supplier Corporate,North America,SpringFizz,Sparkling Beverage,SKU-99848,LOT-927630,Not Applicable (Supplier),,PROMO-872,3,5.8,16.4,19.4,2,0,0.0,3,Y,0.037,1,1,N,N,Y,N,N,Shelf-Life,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Open,,5,0.0,N,0,63.1
LUM-EML-000093,Trade/Retailer,Retailer Inquiry,2025-12-24,Retailer Corporate,Central Europe,GoldenCrust Bakery,Pastry - Seasonal Specialty,SKU-85653,LOT-747207,MegaMart,ORD-8067702,,3,1.7,35.3,90.0,2,0,0.0,3,Y,0.106,1,1,Y,N,N,N,N,Taste/Flavor,2,6,N,N,Bronze,N/A,Trade Marketing & Key Accounts,Open,,5,0.0,N,1,43.5
LUM-EML-000094,Trade/Retailer,Retailer Inquiry,2025-12-08,Retailer Corporate,North America,MorningRise Pastry,Pastry - Croissant,SKU-59245,LOT-413636,Coastal Grocers,ORD-5698341,,3,1.8,5.4,8.5,2,0,0.0,3,N,0.334,1,1,Y,N,N,N,N,Pricing/Promotion,2,6,N,N,Bronze,N/A,Trade Marketing & Key Accounts,Resolved,33.1,5,0.0,N,0,77.9
LUM-EML-000095,Consumer Care,Consumer Complaint,2026-04-27,Consumer/Personal,North America,CitrusPeak,Sparkling Beverage,SKU-45269,LOT-316153,Not Applicable (Consumer),,,3,4.0,3.1,7.7,2,0,0.0,3,N,0.663,1,1,N,N,N,N,N,General Inquiry,2,0,N,N,N/A,Returning,Consumer Care Team,Resolved,28.4,5,0.0,N,0,90.0
LUM-EML-000096,Quality & Food Safety,Internal Escalation,2026-05-05,Internal,Latin America,GoldenCrust Bakery,Pastry - Ambient Cake,SKU-86925,LOT-298760,Not Applicable (Internal),,,3,7.3,11.3,12.6,2,0,0.0,3,N,-0.037,1,1,N,N,Y,N,N,Shelf-Life,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Resolved,10.8,5,0.0,N,0,49.0
LUM-EML-000097,Consumer Care,Consumer Complaint,2025-12-07,Consumer/Personal,North America,SpringFizz,Sparkling Beverage,SKU-43729,LOT-503575,Not Applicable (Consumer),,,3,2.7,17.7,33.9,2,0,0.0,3,N,-0.184,1,1,N,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,VIP,Consumer Care Team,Resolved,25.0,5,0.0,N,1,48.0
LUM-EML-000098,Consumer Care,Consumer Complaint,2026-08-20,Consumer/Personal,APAC,MorningRise Pastry,Pastry - Croissant,SKU-67599,LOT-596803,Not Applicable (Consumer),,,3,3.3,7.3,8.8,2,0,0.0,3,N,-0.589,1,1,N,N,N,N,N,Delivery/Logistics,2,0,N,N,N/A,Returning,Consumer Care Team,Open,,5,0.0,N,0,49.0
LUM-EML-000099,Consumer Care,Consumer Complaint,2026-01-19,Consumer/Personal,Central Europe,GoldenCrust Bakery,Pastry - Ambient Cake,SKU-65497,LOT-623656,Not Applicable (Consumer),,,3,8.3,43.7,73.6,2,0,0.0,3,Y,-0.674,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,Y,N/A,Returning,Consumer Care Team,Resolved,77.3,5,0.0,N,1,46.2
LUM-EML-000100,Consumer Care,Consumer Complaint,2026-02-23,Consumer/Personal,Western Europe,GoldenCrust Bakery,Pastry - Seasonal Specialty,SKU-69744,LOT-705825,Not Applicable (Consumer),,,3,0.4,18.0,37.5,2,0,0.0,3,N,-0.106,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,Returning,Consumer Care Team,Resolved,25.3,5,0.0,N,0,67.4
LUM-EML-000101,Supplier Relations,Supplier Notification,2025-12-22,Supplier Corporate,Western Europe,PureWave,Still Beverage,SKU-16444,LOT-120294,Not Applicable (Supplier),,,3,7.7,7.5,16.6,2,0,0.0,3,Y,-0.287,1,1,N,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Resolved,7.9,5,0.0,N,0,71.8
LUM-EML-000102,Trade/Retailer,Retailer Inquiry,2025-10-05,Retailer Corporate,Western Europe,PureWave,Still Beverage,SKU-20387,LOT-803054,MegaMart,ORD-5055699,PROMO-920,3,0.2,44.3,49.3,2,0,0.0,3,N,0.811,1,1,Y,N,N,N,Y,Availability/Stock,2,6,N,N,Platinum,N/A,Trade Marketing & Key Accounts,Open,,5,0.0,N,0,57.1
LUM-EML-000103,Trade/Retailer,Retailer Inquiry,2026-02-27,Retailer Corporate,APAC,PureWave,Functional Water,SKU-65384,LOT-734920,FreshCo Retail,ORD-3471391,,3,1.1,34.4,71.1,2,0,0.0,3,N,,1,1,N,N,N,N,N,General Inquiry,2,6,N,Y,Platinum,N/A,Trade Marketing & Key Accounts,Resolved,16.1,5,0.0,N,0,49.0
LUM-EML-000104,Trade/Retailer,Retailer Inquiry,2026-04-25,Retailer Corporate,Central Europe,MorningRise Pastry,Pastry - Cookie,SKU-75464,LOT-806506,FreshCo Retail,ORD-7779890,,3,23.3,18.4,36.3,2,0,0.0,3,N,,1,1,N,N,Y,N,N,General Inquiry,2,6,N,N,Bronze,N/A,Trade Marketing & Key Accounts,Open,,5,320.48,N,0,64.0
LUM-EML-000105,Supplier Relations,Supplier Notification,2026-07-11,Supplier Corporate,North America,AquaLuna,Functional Water,SKU-79597,LOT-533748,Not Applicable (Supplier),,,3,1.3,12.4,15.8,2,0,0.0,3,Y,-1.0,1,1,Y,Y,N,N,N,Taste/Flavor,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Resolved,18.0,5,0.0,N,1,42.5
LUM-EML-000106,Consumer Care,Consumer Complaint,2026-04-30,Consumer/Personal,Central Europe,CitrusPeak,Juice,SKU-82285,LOT-637470,Not Applicable (Consumer),,,3,9.5,19.5,33.5,2,0,0.0,3,N,-0.016,1,1,N,N,N,N,N,Delivery/Logistics,2,0,N,N,N/A,Returning,Consumer Care Team,Open,,5,0.0,N,0,62.3
LUM-EML-000107,Trade/Retailer,Retailer Inquiry,2026-04-02,Retailer Corporate,Western Europe,AquaLuna,Still Beverage,SKU-28235,LOT-495674,GreenBasket,ORD-7144074,PROMO-243,3,4.4,20.3,43.8,2,0,0.0,3,N,-0.285,1,1,Y,N,N,N,N,Taste/Flavor,2,6,N,N,Bronze,N/A,Trade Marketing & Key Accounts,In Progress,,5,0.0,N,0,49.0
LUM-EML-000108,Quality & Food Safety,Internal Escalation,2026-06-28,Retailer Corporate,APAC,AquaLuna,Functional Water,SKU-36117,LOT-355299,Not Applicable (Internal),,PROMO-369,3,0.1,29.5,60.2,2,0,0.0,3,N,0.341,1,1,N,N,Y,N,N,Shelf-Life,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Open,,5,0.0,N,0,63.7
LUM-EML-000109,Consumer Care,Consumer Complaint,2026-02-06,Consumer/Personal,North America,MorningRise Pastry,Pastry - Croissant,SKU-87826,LOT-436613,Not Applicable (Consumer),,,3,0.1,7.8,18.1,2,0,0.0,3,N,-0.126,1,1,N,N,N,N,Y,Availability/Stock,2,0,N,N,N/A,Returning,Consumer Care Team,In Progress,,5,0.0,N,0,55.1
LUM-EML-000110,Trade/Retailer,Retailer Inquiry,2026-05-03,Retailer Corporate,Western Europe,BerryBurst,Sparkling Beverage,SKU-66769,LOT-686927,FreshCo Retail,ORD-9224708,,3,1.1,35.0,78.1,2,0,0.0,3,N,-0.896,1,1,N,N,N,N,Y,Availability/Stock,2,6,N,N,Platinum,N/A,Trade Marketing & Key Accounts,Open,,5,0.0,N,0,49.0
LUM-EML-000111,Quality & Food Safety,Internal Escalation,2026-08-06,Internal,North America,AquaLuna,Still Beverage,SKU-60447,LOT-377950,Not Applicable (Internal),,,3,2.4,20.2,38.1,2,0,0.0,3,N,0.204,1,1,N,N,N,N,N,Delivery/Logistics,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Resolved,27.7,5,0.0,N,0,71.6
LUM-EML-000112,Supplier Relations,Supplier Notification,2026-06-13,Supplier Corporate,North America,MorningRise Pastry,Pastry - Croissant,SKU-62721,LOT-377509,Not Applicable (Supplier),,,3,7.3,25.0,44.9,2,0,0.0,3,Y,-0.101,1,1,N,N,N,N,N,Delivery/Logistics,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Escalated,,5,0.0,Y,0,52.8
LUM-EML-000113,Consumer Care,Consumer Complaint,2026-03-21,Consumer/Personal,Central Europe,CitrusPeak,Sparkling Beverage,SKU-41241,LOT-137966,Not Applicable (Consumer),,,3,2.3,17.1,27.1,2,0,0.0,3,N,1.0,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,Returning,Consumer Care Team,Open,,5,0.0,N,0,62.0
LUM-EML-000114,Supplier Relations,Supplier Notification,2026-01-15,Supplier Corporate,Central Europe,AquaLuna,Functional Water,SKU-17572,LOT-466769,Not Applicable (Supplier),,,3,0.6,5.7,11.2,2,0,0.0,3,N,-0.04,1,1,N,N,N,N,N,Delivery/Logistics,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Open,,5,0.0,N,0,64.0
LUM-EML-000115,Consumer Care,Consumer Complaint,2025-10-27,Consumer/Personal,APAC,PureWave,Functional Water,SKU-15448,LOT-913384,Not Applicable (Consumer),,,3,13.3,25.9,57.6,2,0,0.0,3,N,-0.141,1,1,N,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,New,Consumer Care Team,Closed,44.3,5,0.0,N,0,49.0
LUM-EML-000116,Quality & Food Safety,Internal Escalation,2026-01-08,Internal,North America,PureWave,Still Beverage,SKU-42738,LOT-220695,Not Applicable (Internal),,PROMO-965,3,5.6,26.4,53.0,2,0,0.0,3,N,-0.431,1,1,N,N,N,N,N,General Inquiry,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Resolved,33.6,5,0.0,Y,1,48.0
LUM-EML-000117,Quality & Food Safety,Internal Escalation,2026-01-25,Retailer Corporate,Western Europe,PureWave,Still Beverage,SKU-23205,LOT-225041,Not Applicable (Internal),,,3,0.8,12.9,28.8,2,0,0.0,3,Y,1.0,1,1,Y,N,Y,N,N,Taste/Flavor,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Escalated,,5,0.0,Y,0,66.9
LUM-EML-000118,Consumer Care,Consumer Complaint,2026-04-03,Consumer/Personal,North America,CitrusPeak,Sparkling Beverage,SKU-76721,LOT-877646,Not Applicable (Consumer),,,3,0.5,15.9,24.7,2,0,0.0,3,Y,-0.014,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,Returning,Consumer Care Team,Open,,5,0.0,N,0,68.5
LUM-EML-000119,Trade/Retailer,Retailer Inquiry,2026-08-20,Retailer Corporate,Central Europe,BerryBurst,Juice,SKU-25728,LOT-300490,GreenBasket,ORD-6506360,PROMO-661,3,5.3,35.0,66.6,2,0,0.0,3,N,0.325,1,1,N,N,N,N,Y,Availability/Stock,2,6,N,N,Silver,N/A,Trade Marketing & Key Accounts,In Progress,,5,0.0,N,0,51.0
LUM-EML-000120,Quality & Food Safety,Internal Escalation,2025-09-17,Retailer Corporate,North America,PureWave,Functional Water,SKU-23413,LOT-928637,Not Applicable (Internal),,,3,5.2,10.0,12.2,2,0,0.0,3,N,-0.254,1,1,Y,N,N,N,N,Taste/Flavor,2,0,Y,N,N/A,N/A,Quality Assurance & Food Safety,Escalated,,5,0.0,Y,0,50.2
LUM-EML-000121,Consumer Care,Consumer Complaint,2025-10-15,Consumer/Personal,APAC,BerryBurst,Sparkling Beverage,SKU-47497,LOT-637008,Not Applicable (Consumer),,PROMO-976,3,1.5,13.2,25.5,2,0,0.0,3,N,0.688,1,1,N,N,N,N,Y,Availability/Stock,2,0,N,N,N/A,Returning,Consumer Care Team,Open,,5,0.0,N,0,58.7
LUM-EML-000122,Trade/Retailer,Retailer Inquiry,2025-10-20,Retailer Corporate,Western Europe,BerryBurst,Juice,SKU-52192,LOT-624322,Coastal Grocers,ORD-5861890,,3,3.7,4.6,9.1,2,0,0.0,3,N,-0.83,1,1,Y,Y,N,N,N,Taste/Flavor,2,6,N,N,Silver,N/A,Trade Marketing & Key Accounts,Open,,5,0.0,N,0,68.6
LUM-EML-000123,Quality & Food Safety,Internal Escalation,2026-06-02,Retailer Corporate,Western Europe,GoldenCrust Bakery,Pastry - Cookie,SKU-48181,LOT-325621,Not Applicable (Internal),,,3,1.1,35.6,46.2,2,0,0.0,3,Y,0.688,1,1,N,Y,N,N,N,Packaging Defect,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Resolved,34.8,5,0.0,N,1,48.0
LUM-EML-000124,Trade/Retailer,Retailer Inquiry,2026-05-22,Retailer Corporate,Western Europe,GoldenCrust Bakery,Pastry - Cookie,SKU-69008,LOT-337818,FreshCo Retail,ORD-6918842,,3,3.1,15.2,32.0,2,0,0.0,3,N,0.257,1,1,N,N,N,N,N,Delivery/Logistics,2,6,N,N,Bronze,N/A,Trade Marketing & Key Accounts,Resolved,3.3,5,0.0,N,0,56.9
LUM-EML-000125,Quality & Food Safety,Internal Escalation,2026-06-15,Retailer Corporate,Western Europe,AquaLuna,Still Beverage,SKU-56834,LOT-114244,Not Applicable (Internal),,,3,5.3,9.5,23.3,2,0,0.0,3,Y,-0.501,1,1,N,N,N,N,Y,Availability/Stock,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,In Progress,,5,0.0,N,0,73.5
LUM-EML-000126,Consumer Care,Consumer Complaint,2026-02-19,Consumer/Personal,Latin America,AquaLuna,Still Beverage,SKU-68726,LOT-822559,Not Applicable (Consumer),,,3,5.3,21.1,24.7,2,0,0.0,3,N,-0.392,1,1,N,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,Returning,Consumer Care Team,In Progress,,5,0.0,N,0,57.7
LUM-EML-000127,Consumer Care,Consumer Complaint,2026-06-18,Consumer/Personal,Latin America,GoldenCrust Bakery,Pastry - Ambient Cake,SKU-37160,LOT-649107,Not Applicable (Consumer),,,3,3.7,3.4,6.7,2,0,0.0,3,N,-0.006,1,1,N,N,N,N,N,Delivery/Logistics,2,0,N,N,N/A,Returning,Consumer Care Team,Open,,5,0.0,N,0,86.6
LUM-EML-000128,Consumer Care,Consumer Complaint,2026-03-03,Consumer/Personal,Western Europe,BerryBurst,Juice,SKU-31233,LOT-962036,Not Applicable (Consumer),,,3,9.7,10.9,21.6,2,0,0.0,3,N,-0.117,1,1,N,N,Y,N,N,Shelf-Life,2,0,N,N,N/A,Returning,Consumer Care Team,In Progress,,5,0.0,N,0,69.5
LUM-EML-000129,Consumer Care,Consumer Complaint,2026-07-30,Consumer/Personal,Latin America,GoldenCrust Bakery,Pastry - Ambient Cake,SKU-76097,LOT-201941,Not Applicable (Consumer),,PROMO-985,3,1.6,10.6,26.2,2,0,0.0,3,N,0.415,1,1,N,Y,Y,N,N,Shelf-Life,2,0,N,N,N/A,Returning,Consumer Care Team,Resolved,33.7,5,0.0,N,0,68.2
LUM-EML-000130,Consumer Care,Consumer Complaint,2026-08-07,Consumer/Personal,Western Europe,GoldenCrust Bakery,Pastry - Seasonal Specialty,SKU-47217,LOT-634284,Not Applicable (Consumer),,,3,0.0,22.8,48.4,2,0,0.0,3,N,-0.131,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,VIP,Consumer Care Team,Resolved,18.2,5,0.0,N,0,62.3
LUM-EML-000131,Supplier Relations,Supplier Notification,2026-07-17,Supplier Corporate,North America,MorningRise Pastry,Pastry - Seasonal Specialty,SKU-68115,LOT-458893,Not Applicable (Supplier),,,3,0.9,25.7,53.8,2,0,0.0,3,N,0.685,1,1,N,N,N,N,Y,Availability/Stock,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Open,,5,0.0,N,0,82.3
LUM-EML-000132,Trade/Retailer,Retailer Inquiry,2025-12-13,Retailer Corporate,North America,BerryBurst,Juice,SKU-73901,LOT-752388,FreshCo Retail,ORD-4998723,,3,3.0,16.0,,2,0,0.0,3,N,-0.409,1,1,Y,N,N,Y,N,Taste/Flavor,2,6,N,Y,Silver,N/A,Trade Marketing & Key Accounts,Resolved,51.0,5,0.0,N,0,64.6
LUM-EML-000133,Consumer Care,Consumer Complaint,2026-01-01,Consumer/Personal,Western Europe,MorningRise Pastry,Pastry - Croissant,SKU-68959,LOT-899792,Not Applicable (Consumer),,,3,2.3,24.1,53.2,2,0,0.0,3,Y,-0.708,1,1,N,N,N,N,N,Delivery/Logistics,2,0,N,N,N/A,New,Consumer Care Team,Open,,5,0.0,Y,1,47.8
LUM-EML-000134,Consumer Care,Consumer Complaint,2026-06-24,Consumer/Personal,Western Europe,PureWave,Still Beverage,SKU-64733,LOT-899054,Not Applicable (Consumer),,PROMO-537,3,8.2,1.1,2.4,2,0,0.0,3,N,0.426,1,1,N,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,New,Consumer Care Team,Open,,5,0.0,N,0,93.0
